,Unnamed: 0,Unnamed: 0.1,comment,updated_at,like_count,sentiment
1283,1283,1283.0,Ooredoo meliha ,2020-10-11T10:57:09Z,0.0,2.0
1284,1284,1284.0,Ooredoo c&#39;est des voleurs,2020-10-08T12:49:21Z,0.0,1.0
1285,1285,1285.0,أنا مشاولي في 30 ألف,2020-10-08T09:19:16Z,0.0,0.0
1286,1286,1286.0,0.04 fi ga3 les puce,2020-10-22T23:14:08Z,0.0,0.0
1287,1287,1287.0,ما تحشيلي ما نحشيلك كل منطقة وكيفاه انا في منطقتي توب 4جي ماتليقش,2020-10-07T14:24:34Z,0.0,1.0
1288,1288,1288.0,واش عطاوك تاع نجمة تشيبة مليحة,2020-10-07T10:58:47Z,0.0,0.0
1289,1289,1289.0,يا اخ كريم طوب كات جي كي راك تقول مليحة عندك مليحة كاينين راه لمش تمشيلهم طول,2020-10-06T19:15:29Z,1.0,0.0
1290,1290,1290.0,راني في 15 سنة استعمل في جيزي الحمد لله.<br>اكيد مرات مليحة و مرات عيانة .<br>ولكن اكثر شيء عجبني فيها انك اذا كنت في منطقة 4g ما تمشيش رجعها 3g تمشي واذا 3g ما تمشيش رجعها 2g تمشي على الاقل تهدر.<br>اوريدو تغطية ناقصة حتى فالعاصمة و بعض الأماكن قليلة.<br>موبيليس صرحتا جامي جربتها .,2020-10-23T07:49:35Z,2.0,2.0
1291,1291,1291.0,جيزي راهي خرا نيشان,2020-10-12T23:08:54Z,2.0,1.0
1292,1292,1292.0,صحيت... انا ثاني رايح نطيشها,2021-02-08T22:05:10Z,0.0,1.0
1293,1293,1293.0,أصبحت فبكوم تليكوم أنتاع اليهودي<br>كانت..أوراسكوم تلكوم عند المصري من قبل,2020-10-06T22:08:10Z,0.0,0.0
1294,1294,1294.0,ااوريدو سرقين او يكل حرام و ريب,2020-10-06T20:45:07Z,0.0,1.0
1295,1295,1295.0,موبليس قاوية ,2021-07-30T11:04:53Z,0.0,2.0
1296,1296,1296.0,دجيزي  عندي مليحة   وهي المخيرة  وفيها فيسبوك  مجاني  بدون  شحن,2020-10-06T20:22:47Z,0.0,2.0
1297,1297,1297.0,.......,2020-10-15T07:28:10Z,0.0,0.0
1298,1298,1298.0,هههههه الكدب عيناني. جيزي هيا الافضل من شخص جرب لسنوات جميع العروض الموجودة في الجزائر,2020-10-07T19:27:22Z,1.0,2.0
1299,1299,1299.0,باي باي جيزي,2020-10-06T19:26:41Z,0.0,1.0
1300,1300,1300.0,berka matokhret,2020-10-11T15:44:50Z,0.0,0.0
1301,1301,1301.0,انا جيزي في الدار مكانش قاع الريزو,2020-10-06T19:29:53Z,0.0,1.0
1302,1302,1302.0,انصحوني خاوتي وش نشري,2021-02-03T15:02:15Z,0.0,0.0
1303,1303,1303.0,زبالة تتكوبا,2020-10-07T18:11:38Z,0.0,1.0
1304,1304,1304.0,Ôoredoo meilleur connexion ni djezzy ni Mobilis ni at,2020-10-06T19:20:26Z,4.0,2.0
1305,1305,1305.0,Ibrahim,2020-12-11T14:03:31Z,0.0,0.0
1306,1306,1306.0,جيزي 👎👎👎👎👎👎👎,2020-10-06T21:54:14Z,0.0,1.0
1307,1307,1307.0,توب 4g كونيكسيون تقيلا و متمشيش ال 4g فالنهار غير فليل باش جي,2020-10-08T02:26:56Z,45.0,1.0
1308,1308,1308.0,"Allah ybaarrek continue comme ça ,t es sur la bonne voie.",2020-10-07T19:54:48Z,1.0,0.0
1309,1309,1309.0,جيزي أفضل متعامل في العروض والمعاملة,2020-10-08T06:13:17Z,0.0,2.0
1310,1310,1310.0,عرض  اوريدو  ضعيف,2020-10-08T12:46:56Z,1.0,1.0
1311,1311,1311.0,عظم الله أجركم يا جيزي ران رايحين قع عند اوريدو سويتش ههههههه,2020-10-07T20:35:49Z,17.0,1.0
1312,1312,1312.0,ايييه مشاء الله تكنو هدي مدة متفرجتش عليك وليت تهدر اون ديراكت ربي يبارك فيك 🔥,2020-10-16T16:28:20Z,0.0,0.0
1313,1313,1313.0,ربي يحفظك يعجبني فيك تعرف تشرح,2020-10-07T21:04:38Z,1.0,0.0
1314,1314,1314.0,لم نفهم  ماهو احسن عرض السويتش ام ميديوم ٤ ج ام هما نفس العرض باسمين مختلفين,2020-10-07T23:36:52Z,0.0,0.0
1315,1315,1315.0,مشكور اخي على المجهودات,2020-10-07T20:41:20Z,0.0,0.0
1316,1316,1316.0,المشكلة الكبيرة مع مافيا الإنترنت في الجزائر هي التغطية المحدودة خارج التجمعات السكانية و كأنك تعيش في العصور الوسطى مقارنة بدول الجوار أو دول عربية أخرى !,2020-10-07T21:55:14Z,0.0,1.0
1317,1317,1317.0,أوريدو كارتة اليوم نهار كومبلي هبلتني ديرها في المودام محبتش تحكم  وكي عيتلهم قلولي عندنا مشكل ,2020-10-07T22:44:36Z,0.0,1.0
1318,1318,1318.0,واش معنتها لميتاسيو  أخي الكريم قول استهلكت كذا جيڨا ولا تقل كالي 6 جيقا  خلينا نفهموك باه نبقى نتابعوك اني درتلك جام تهلا ويعطيك الصحة,2020-10-13T10:49:28Z,4.0,0.0
1319,1319,1319.0,السلام عليكم أخي هل يوجد كود للتحول من أوريدو كلاسيك الى ڨولد وشكرا,2020-11-21T21:21:32Z,0.0,0.0
1320,1320,1320.0,أنا عندي جيزي هايلة بزاف من 7 إلى 11 مساء مكانش كونيكسيو يوميا,2020-10-28T16:05:15Z,1.0,1.0
1321,1321,1321.0,عندو الحق انا شريت جيزي كونترول عندها 15يوم  والله كارثه متقدر دير بيها والو وعندي قولد اوريدو وليت ليها,2020-10-13T16:05:56Z,2.0,1.0
1322,1322,1322.0,بصحتك 170 الف مشترك 😉,2020-10-07T21:42:58Z,0.0,0.0
1323,1323,1323.0,"Bonsoir je voudrais une application pour faire des appels en anglais avec des natifs , de préférence APK pro si c&#39;est possible . J&#39;espère que tu liras mon message . J&#39;aime ta chaîne Youtube . Merci beaucoup",2020-10-07T20:00:31Z,1.0,0.0
1324,1324,1324.0,"ana 3endi la gold , makash limitations, dork dert test 16m upload et 3 mega down",2020-10-08T11:19:26Z,0.0,2.0
1325,1325,1325.0,راك مفرحني فيهم ربي يخليك خو,2020-10-07T21:43:54Z,0.0,0.0
1326,1326,1326.0,سلام عليكم عندي اوريد و سويتش ومزالش  عرض شهر الاول وفليكسيت باش تخلص الفطورة فليكسيت ومعطوني العرض تاع شهر ثاني يا ترا كي يكمل شهر يدو ولا درت خطء كي فليكسيت ارجو رد,2020-10-13T14:09:30Z,0.0,0.0
1327,1327,1327.0,تقدر تبدل  top 4g ل pix و ترجع 3 خطرات فالشهر بلا خطر,2020-10-07T23:41:39Z,1.0,0.0
1328,1328,1328.0, offre business ta3 Ooredoo.  offre jdida mliha.,2020-10-07T21:01:05Z,0.0,2.0
1329,1329,1329.0,مزال ملقيتش عرض مليح راني نديباني ب هايلة بزاف,2020-10-08T10:15:47Z,0.0,1.0
1330,1330,1330.0, موبليس top 4g   راه تتعمد  في تخفيض  الإنترنت  الى الصفر,2020-11-01T06:27:45Z,0.0,1.0
1331,1331,1331.0,وش رايك في جيزي كونفور واوريدو لاسويتس من ناحية الليمياسيو؟,2020-10-07T20:23:15Z,1.0,0.0
1332,1332,1332.0,منين تشري البيس الثانية لي ديرها فالمودام تاع سويتش انا عندي وتوجو نحيها ونرجعها من المودام,2020-10-07T21:53:04Z,0.0,0.0
1333,1333,1333.0,"Switch khouya ma3andhache illimité sms, sms tkhalsso meme la Ooredoo, merci :)",2020-10-11T17:24:24Z,0.0,2.0
1334,1334,1334.0,الله يفتح عليك ان شاءالله,2020-10-08T00:44:42Z,1.0,0.0
1335,1335,1335.0, موبليس Top4g راهي نقصت بزاف ولينا قاع مانقدرو نكونيكتو,2020-10-08T12:23:35Z,5.0,1.0
1336,1336,1336.0,الله يحفضك خويا🌼🌼🌼🌼🌼,2020-10-07T20:53:28Z,0.0,0.0
1337,1337,1337.0,سويتش يعطوك 50 جيغا دائما كل شهر عجبتني,2020-10-25T05:20:44Z,1.0,0.0
1338,1338,1338.0,Ooredoo gold kanet fiha limitation mais ba3d perturbations ta3 BAC nahaw limitation w raj3at kima avant lahkatli 30mo ,2020-10-08T16:50:01Z,0.0,0.0
1339,1339,1339.0,سلام خويا ديرلنا تطبيق <br>رجع لي جيڨا مانتقصش كي تيليشارجي  اوريدو <br>💚⁦♥️⁩⁦♥️⁩,2020-10-07T21:27:30Z,2.0,0.0
1340,1340,1340.0,نجمة أوريدو أصبحت سريعة و جيدة,2020-11-09T20:49:00Z,0.0,2.0
1341,1341,1341.0,مكانش عروض في امتياز هايلة بزاف,2020-10-10T16:11:53Z,0.0,1.0
1342,1342,1342.0,سلام أخي عندي سؤال فقط انا بحث عن نيتش مربح لاستعملها على اختصار روابط,2020-10-07T19:51:52Z,1.0,0.0
1343,1343,1343.0,"Top 4G rahi t9ila bezaf kayenne kifach taccélérer la connection fiha, merci.",2020-10-14T15:51:09Z,0.0,1.0
1344,1344,1344.0,🌹شكرا 🌹,2020-10-07T22:32:39Z,0.0,2.0
1345,1345,1345.0,Bonsoir.<br>La 2ème puce switch dans quel modem  vous pouvez la placez?<br>Merci de me répondre.,2020-10-07T21:29:36Z,0.0,0.0
1346,1346,1346.0,توب 4جي لازم متفوتش 3مرات فشهر؟,2021-05-26T00:56:09Z,0.0,0.0
1347,1347,1347.0,19 mo download 11 mo upload la switch 1500,2020-10-07T22:14:20Z,6.0,0.0
1348,1348,1348.0,اوريدو سوتش محبتش تمشي ,2020-10-07T20:28:09Z,3.0,1.0
1349,1349,1349.0,ربي يبارك في حالك خو,2020-10-22T20:04:18Z,0.0,0.0
1350,1350,1350.0,نعم عندي وحدة ما شاء الله,2020-10-07T20:25:21Z,0.0,2.0
1351,1351,1351.0,انا درت تاع نجمة 150 نضرب روحي في روحي ما نكسوميش فوق 28g دايمن يقعدلي لشهر جاي,2020-11-25T08:06:57Z,0.0,1.0
1352,1352,1352.0,Top 4G,2020-10-07T20:12:59Z,1.0,0.0
1353,1353,1353.0,سلام عليكم عندي اوريد و سويتش ومزالش  عرض شهر الاول وفليكسيت باش تخلص الفطورة فليكسيت ومعطوني العرض تاع شهر ثاني يا ترا كي يكمل شهر يدو ولا درت خطء كي فليكسيت ارجو رد,2020-10-13T14:09:03Z,0.0,0.0
1354,1354,1354.0,وعلاش ما خلّيتش الموسيقى الإفتتاحية السّابقة، كانت أحسن من الإفتتاحية الجديدة.,2020-10-08T01:14:33Z,0.0,0.0
1355,1355,1355.0,Mzalni b top 4G 500da 😂,2020-10-10T10:53:08Z,0.0,0.0
1356,1356,1356.0,7abit nsa9sik 3ard hada ta3 FORFAIT 2000da fih limitation wala 3ard ta3 3000da ?,2020-10-07T22:10:07Z,1.0,0.0
1357,1357,1357.0,عندي موبيليس مليحة في الهدرة سيئة في النت وعندي أيضا اوريدو لاغولد مليحة في النت مع بعض التقطعات وسيئة جدا في الهدرة.,2020-10-07T20:03:15Z,0.0,1.0
1358,1358,1358.0,ويتبدل عرض سويتش ولا يبقى,2020-10-08T13:15:31Z,0.0,0.0
1359,1359,1359.0,سرعة انترنت موبيليس و جيزي هي 0 ولا نستحق حتى التكلم عنهم,2020-10-27T12:50:55Z,0.0,1.0
1360,1360,1360.0,Slm 3andi puce ooredoo ancien nakdar nrajaaha switch ?,2020-10-08T22:59:36Z,0.0,0.0
1361,1361,1361.0,Ooredoo felil tel7a9li 50mg switch 3500,2020-10-07T23:58:16Z,0.0,2.0
1362,1362,1362.0,هيا سويتش القديمة 3500  احسن واروع عرض منذ   اطلاق 4g لحد الان,2020-10-07T19:44:46Z,2.0,2.0
1363,1363,1363.0,واش من مبليس لي تشريها باه نآكتيفي تاع شهر صوميل ولا غ كيف كيف,2020-10-28T12:45:55Z,0.0,0.0
1364,1364,1364.0,خردة  top 4g,2020-10-07T22:16:51Z,0.0,1.0
1365,1365,1365.0,اليوم قطعت جيزي وشريت اوريدو سويتش والله روعة. بينك ثابت,2020-10-08T02:20:31Z,3.0,1.0
1366,1366,1366.0,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2020-10-07T21:25:06Z,0.0,2.0
1367,1367,1367.0,djezzy  hbal fiha limitation 3iyana,2020-10-08T00:55:39Z,0.0,1.0
1368,1368,1368.0,Djezzy spécial hmdlh ni3ma,2020-10-22T22:51:11Z,0.0,2.0
1369,1369,1369.0,الفرق بين switch و gold... من فضلك .. أيهما أفضل  🤔,2020-10-07T21:42:03Z,1.0,0.0
1370,1370,1370.0,تعيش خويا لعزيز تكنو دوزاد,2020-10-08T10:54:19Z,0.0,0.0
1371,1371,1371.0,موبيليس top4g مين دير 2000دج  <br>سرعة محدود 256 او 512 عيانة,2020-10-15T18:14:29Z,0.0,1.0
1372,1372,1372.0,كي تفض 50 جيغا تحبس لنترنات,2020-10-07T21:25:23Z,0.0,1.0
1373,1373,1373.0,السلام عليك أنا راني باغي إديرو أوريدو عرض 90 ٩٠ جيڨا أوكتي بلا إشتراك شهري,2020-10-07T20:41:35Z,0.0,0.0
1374,1374,1374.0,la connection dapres wine teskone ana 3andi djezzy TOP,2020-10-11T16:00:05Z,0.0,2.0
1375,1375,1375.0,نسقسيكم أوريدو switch تجاي في كونكسيو ولا تزيد تفلكسي,2020-10-09T14:30:17Z,0.0,0.0
1376,1376,1376.0,سلام عليكم نشالله تكون تشوف تعليق. باغي نسقسيك ونعطيك سلسلة مليحة باه درها فل يتيوب,2020-10-12T10:56:21Z,1.0,0.0
1377,1377,1377.0,نشري جيزي ولا اوريدو نسكن في وادي سوف ؟,2020-10-07T20:17:29Z,0.0,0.0
1378,1378,1378.0,5g مزال مخجش,2020-10-09T10:55:05Z,0.0,0.0
1379,1379,1379.0,Ana Rani b&#39;djezzy 1500da 40go Rani 13mb/s ou messbah ou ana Rani n&#39;connicti messbah sta3melt ouahed 2go ou ma daroulich limitation,2020-10-07T20:39:03Z,2.0,2.0
1380,1380,1380.0, جازي عجبتني بزاف,2020-10-08T17:26:22Z,0.0,2.0
1381,1381,1381.0,1000 30g ooredoo بالبطاقة الذهبية نفليكسي,2020-10-07T19:52:03Z,1.0,0.0
1382,1382,1382.0,خويا عندي  mobilis top 4 عندي 1000دج نقدر ناكتيفي pixx راني خايف يروحلي العرض تاع top 4g,2020-10-08T10:42:16Z,1.0,0.0
1383,1383,1383.0,عجبتني بزاف la gold,2020-10-07T22:04:00Z,0.0,2.0
1384,1384,1384.0,Ooredo switch تقدر تديرها فلهاتف النقال اتمنة الرد السريع منكم او من اخونا🙂🙂,2020-10-07T20:06:47Z,1.0,0.0
1385,1385,1385.0,المشتركين في قناتك  على الأقل جواب  علي السوال او الاستفسارات,2020-10-08T08:21:14Z,0.0,0.0
1386,1386,1386.0,حاب نخلص 500 شهر كامل 🙂💔,2020-10-07T20:21:40Z,1.0,1.0
1387,1387,1387.0,Andi ooredoo siwtch 50gb ktar men 3am maandich kml prblm o vitesse 9owa,2020-10-12T21:34:19Z,0.0,2.0
1388,1388,1388.0,رحت عند نجمة نشكي بطء الانترنت!!؟؟ قالولي على جال الحراك بطءو ها!!؟؟ <br>النتيجة كيف كيف كي حمو كي ولاد امو!!,2020-10-08T19:39:03Z,1.0,1.0
1389,1389,1389.0,Si possible  d&#39;utiliser Modem  avec  Switch,2020-10-07T20:28:44Z,0.0,0.0
1390,1390,1390.0, سوتش غير محدود  احسن عرض واحسن واسرع من اتصلات الجزائر واحسن عرض لي حد الان,2020-10-07T20:03:54Z,2.0,2.0
1391,1391,1391.0,ولي ماشي مليحا في لاسويتش كي تكمل 50 جيقْا <br>متقدرش تفليكسي حتى يخلاص شهر 😕😕😕<br>راني حاصل بيها,2020-10-07T23:54:07Z,0.0,1.0
1392,1392,1392.0,سلام عليكم عندي اوريد و سويتش ومزالش  عرض شهر الاول وفليكسيت باش تخلص الفطورة فليكسيت ومعطوني العرض تاع شهر ثاني يا ترا كي يكمل شهر يدو ولا درت خطء كي فليكسيت ارجو رد,2020-10-13T14:09:15Z,0.0,1.0
1393,1393,1393.0,👍👍👍👍,2020-10-07T21:16:37Z,1.0,2.0
1394,1394,1394.0,حبيت نعرف واش من عروض جديده جتها هذي العروض كلها قديمة اتقي الله راك بديت تنحرف,2020-10-08T02:04:31Z,0.0,0.0
1395,1395,1395.0,Ooredoo tmchi tani  3la  7Sab  champ  <br>Sim 2 hiya tparatagiii  lha 7ata 20 go,2020-10-13T12:05:28Z,0.0,0.0
1396,1396,1396.0,Merci techno.,2020-10-07T21:46:09Z,0.0,0.0
1397,1397,1397.0,عندي اوريدو 2500 مي ريزو داير كي 🤬,2020-10-07T20:32:40Z,0.0,1.0
1398,1398,1398.0,بعدو على جيزي,2020-10-08T01:15:30Z,0.0,1.0
1399,1399,1399.0,Hab nafhem kifch tamchi 2 puce te3 la switch ?,2020-10-07T23:51:09Z,1.0,0.0
1400,1400,1400.0,Oreedo la gold w switch  fi 2 mlah switch khir 150 elf 50gb,2020-10-08T11:40:51Z,0.0,2.0
1401,1401,1401.0,Hab nafhem kifch tamchi 2 puce te3 la switch ?,2020-10-07T23:51:10Z,0.0,0.0
1402,1402,1402.0,kyn pus mobiles 2500da 6 mois ilimiti colch cnx me mfihach hadra ou t9iLa chwiya,2020-10-09T10:58:16Z,0.0,1.0
1403,1403,1403.0,حاجة تخص ايدوم 4g شكرا,2020-10-07T19:46:26Z,0.0,0.0
1404,1404,1404.0,الارضية الرقمية بأنترنت رديئة,2020-10-13T07:36:06Z,0.0,1.0
1405,1405,1405.0,Techno l’artiste,2020-10-07T19:41:20Z,1.0,0.0
1406,1406,1406.0,سلام ممكن ديرنا فيديو نقدرو نمشو لابيس تاع سهلا بوكس فالتلفون,2020-10-07T21:51:02Z,0.0,0.0
1407,1407,1407.0,هل عرض اوريدو سويتش عرض دائم او مثل عرض لڨولد,2020-10-07T20:00:55Z,0.0,0.0
1408,1408,1408.0,صح oredoo switch اذا متخلصش تتحاكم فل محكمة اتمنة الرد السريع 😓😓😣,2020-10-08T04:16:55Z,2.0,1.0
1409,1409,1409.0,خويا تيكنو عندي مودام اوريدو حاب نشري شريحة اوريدو سويتش تاع 50 جيڨا كيما اللي عندك هل مليحة فالمودام ولا ماش مليحة مع العلم أن الريزو عندي واين نسكن مليح . انصحني ربي يسترك .و اسكوا فيها ليميطاسيووا ولا لالا . ارجوا الرد من فضلك. شكرا على مجهوداتك.,2020-10-07T21:43:22Z,0.0,0.0
1410,1410,1410.0,حبيبي قاع شوادا يليق تدخل اورانج ولا موفيستار العربي ما يدير البايلك,2020-10-08T09:46:37Z,0.0,0.0
1411,1411,1411.0,عند جيز وعندي اوريدو  اوريدو احسن مش نشكر مي جيزي. هبال هبلت خلاصناقصة بزااااف تعيي,2020-11-08T20:47:25Z,0.0,1.0
1412,1412,1412.0,Esq temchi f modem 4g lwala ??,2020-10-09T08:30:15Z,0.0,0.0
1413,1413,1413.0,Salam la switch fiha les sms gratuit ver ooredoo? Parceque seyaha sahbi kedami les sms machi batél lel ooredoo !!! Kache wahed yzide yfidna 3la hadi sahito,2020-10-07T21:44:53Z,0.0,0.0
