"ID","comment","updated_at","like_count","sentiment"
"1179","Sama =foort","2022-03-09T17:12:00Z","0","2"
"1180","موبليس مليحة ","2022-03-09T17:18:00Z","0","2"
"1181","و تقول موبيليس ماتتهلاش 😏","2022-03-10T14:06:00Z","0","2"
"1182","عرض رائع يستجيب لكل متطلبات شكرااا 💚💲","2022-03-09T17:01:00Z","0","2"
"1183","عرض مشاء الله اول عرض رائع يساعد الزبائن ❤️❤️","2022-03-09T14:28:00Z","8","2"
"1184","احسن عرض على الاطلاق نتمنى تدفق الانترنت يبقى كما هو او احسن","2022-03-09T16:17:00Z","3","2"
"1185","حب قلبي موبيليس","2022-03-09T14:30:00Z","1","2"
"1186","عرض مليح من موبيليس","2022-03-09T16:04:00Z","0","2"
"1187","يعطيكم الصحة واخيرا فرقتو بين لي يسحق كونيكسيو وبين لي يسحق مكالمات ❤️","2022-03-09T14:56:00Z","1","2"
"1188","الله يبارك ماشاء الله بالتوفيق والنجاح","2022-03-09T14:43:00Z","0","2"
"1189","شكرا لكم خدمة في القمة 💚💙😍#موبيليس","2022-03-09T15:23:00Z","0","2"
"1190","جميل","2022-03-09T21:55:00Z","0","2"
"1191","وأخيرَا هههه","2022-03-09T15:26:00Z","0","2"
"1192","موبليس فخر العرب","2022-03-09T14:34:00Z","0","2"
"1193","الله يبارك ماشاء الله بالتوفيق والنجاح","2022-03-09T16:31:00Z","0","2"
"1194","عرض جيد...👏","2022-03-09T14:33:00Z","0","2"
"1195","فكرة الفيديو في الجزء الأول موفقة ومدروسة","2022-03-10T22:35:00Z","0","2"
"1196","مشاء الله تبارك الرحمآن،إشهار في القمة،وعروض مغرية👌❤️🔥💯","2022-03-09T14:24:00Z","0","2"
"1197","عرض مليح يعطيكم الصحة 👏","2022-03-09T15:02:00Z","0","2"
"1198","لقد حسنتم التغطية و حسنتم العروض واصبحت عروض موبليس هي الأفضل في الجزائر من حيث الفئة السعرية شكرا لكم","2022-03-10T08:02:00Z","0","2"
"1199","قنعتني باه نشري بيس","2022-03-09T16:21:00Z","0","2"
"1200","عرض sama net هو الافضل لاكن لي يكونكتي برك 🌐","2022-03-09T17:27:00Z","0","2"
"1201","موبيليس الأفضل في الجزائر أصحاب التعليقات برك تبغوا تنتقدو من أجل الانتقاد فقط.","2022-03-09T14:11:00Z","2","2"
"1202","جميل ولكن لو كان الفيس مجاني يكون في القمة","2022-03-09T14:45:00Z","1","2"
"1203","اعلان قمة اتمنا ان تتطور شبكتكم","2022-03-09T15:46:00Z","1","2"
"1204","أجمل عرض يدل على حس المؤسسة الوطنية من الوطن إلى المواطن","2022-03-09T14:44:00Z","1","2"
"1205","موبيليس نحو موبيليس اصعد لسماء ماذا تنتظر معا لنصنع المستقبل","2022-03-09T14:48:00Z","1","2"
"1206","يا سيدي صافا ... تطور ملحوظ هاذ الثلات اشهر في نوعية اشهاراتكم و اعلاناتكم","2022-03-09T14:29:00Z","0","2"
"1207","مشكورين على العرض الجديد♡ وأتمنى أن تظهرو عروضا جديدة أكثر فأكثر","2022-03-10T15:34:00Z","0","2"
"1208","موبيليس the best... باقي المتعاملين يمصولك دمّك.","2022-03-09T14:20:00Z","0","2"
"1209","🐛🐌🦋مراحل تطور موبيليس","2022-03-09T14:20:00Z","0","2"
"1210","بأذن الله بتوفيق الله يبارك 💖🌹","2022-03-09T13:59:00Z","0","2"
"1211","مرسي موبيليس ديما متفكرينا🌼🌼🌼🌼🌼بليميساج💖💖💖","2022-03-08T12:23:00Z","0","2"
"1212","صحيتو موبيليس","2022-03-08T11:45:00Z","0","2"
"1213","وي موبيليس احسن شبكة فالعالم شكرا كاميليا على لمجهود يا ربي وترد عليا","2022-03-07T18:31:00Z","1","2"
"1214","تستاهلو كل خير يا أولاد بلادي","2022-03-08T01:20:00Z","0","2"
"1215","تستاهلوا كل خير ان شاء الله دائما في الريادة","2022-03-07T20:37:00Z","0","2"
"1216","عرض سما احسن عروض موبيلس شكرا على الخدمة","2022-03-09T00:05:00Z","0","2"
"1217","صح من لي درنا 4g الحمد لله كاينة الكونكسيو بالتوفيق","2022-03-07T21:20:00Z","0","2"
"1218","موبيليس بالتوفيق إن شاءلله","2022-03-07T20:48:00Z","0","2"
"1219","الف شكر","2022-03-07T21:42:00Z","0","2"
"1220","تستاهلو بكل أمانة ربي يوفقكم احسن شبكة عندي ❣️👍","2022-03-07T19:02:00Z","0","2"
"1221","أفضل متعامل علي وجه ارض","2022-03-07T19:42:00Z","0","2"
"1222","مبروك مزيد من التقدم والنجاح إنشاء الله","2022-03-08T01:35:00Z","0","2"
"1223","تحيا موبيلس وبيها منقدرش معيش ونهدر","2022-03-07T21:27:00Z","0","2"
"1224","في التغطية تتفوقون على منافسيكم ","2022-03-07T17:29:00Z","0","2"
"1225","تغطيتكم للانترنت ليست مثالية لكنكم الأفضل في الجزائر 👏👏","2022-03-08T22:04:00Z","0","2"
"1226","هنيئا لموبيليسنا مزيد من التألق والتفوق…","2022-03-07T20:19:00Z","0","2"
"1227","كلشى مبروك موبليس بتوفيق لكم","2022-03-07T18:23:00Z","0","2"
"1228","شكرا على المجهودات المبذولة 🥀👌","2022-03-05T10:10:00Z","0","2"
"1229","شكرا على مثل هذه الخدمات الجميلة","2022-03-05T11:52:00Z","0","2"
"1230","انتم في القمة احسن شبكة هاتف نقال في الجزائر. مدير الشركة السيد شوقي. يعمل لتطوير المؤسسة بارك الله فيكم","2022-03-05T10:11:00Z","0","2"
"1231","شكرا علا انت الأفضل المجهودات","2022-03-06T16:24:00Z","0","2"
"1232","نعم أحسن تغطية، لكن سرعة التدفق جد بطيئة في ولاية عنابة إنشاء الله تؤخذو بعين إعتبار مشكل Bande passante عندكم و الله ولي التوفيق","2022-03-01T19:50:00Z","15","2"
"1233","أحسن شبكة بالنسبة لي، مزيد من التألق بإذن الله 👍👏❤️","2022-03-01T21:25:00Z","0","2"
"1234","من حيث المكالمات مشكورون على التغطية","2022-03-02T03:33:00Z","1","2"
"1235","لمة حق احسن تغطية ❤️💪","2022-03-01T20:14:00Z","0","2"
"1236","افضل خدمة كان يديرو فيها انترنات غير محدودة","2022-03-01T19:41:00Z","1","2"
"1237","احسن تغطية","2022-03-01T20:46:00Z","0","2"
"1238","الكونيكسيو الله يبارك خفيفة وكلش مريقل زيدولنا لي جيقا فالعروض تولو الاوائل ف هاد لمجال","2022-03-02T13:03:00Z","0","2"
"1239","ماشاء الله تبارك الرحمن مزيد من التالق والتوفيق🥰....مالا مدولي اشتراك مجاني مدى الحياة😁😁😁😁😁😉","2022-03-01T23:25:00Z","0","2"
"1240","مزيد من التألق و المثابرة و الجد و العمل بالتوفيق","2022-03-01T22:36:00Z","0","2"
"1241","احسن تغطية في المنطقة 👌👌👌","2022-03-01T20:59:00Z","0","2"
"1242","مبروك لموبليس نتاعنا كنترا على لما يحبوش منتوجنا الوطني","2022-03-02T14:00:00Z","0","2"
"1243","موبيليس رقم واحد صحح","2022-03-04T22:20:00Z","0","2"
"1244","غطيتو كامل الجزائر","2022-03-04T21:36:00Z","0","2"
"1245","كل التشجيع والنجاح لكل عمال واطارات المتعامل الجزائري وعلى رأسه هذا النابغة والجوهرة الاخ الفاضل شوقي بوخزاني","2022-03-01T21:47:00Z","0","2"
"1246","نتمنى اطلاق الانترنات المجانى لتكتمل الفرحة","2022-03-04T17:42:00Z","0","2"
"1247","Mobilis اوووه بارك الله فيكم . من تواضع لله رفعه شكرا جزيلا","2022-03-05T21:04:00Z","0","2"
"1248","La vitesse de l'intérnet est top du top ","2022-03-03T21:24:00Z","0","2"
"1249","Oui, j'accepte la meilleure couverture mobile","2022-03-01T21:25:00Z","0","2"
"1250","نعم أحسن تغطية في المدينة الجديدة الشهيد أحمد زبانة عدل مسرغين وهران الله يبارك","2022-03-02T16:20:00Z","0","2"
"1251","حظ موفق في فعاليات القادمة مزيد من نجاح وتألق إن شاء الله","2022-03-01T19:48:00Z","0","2"
"1252","بالبركة عليكم مزيد من النجاحات ان شاء الله موبليس لي زوووم ربي يحفظهم","2022-03-01T21:52:00Z","0","2"
"1253","موبليس احسن شبكة في الجزائر من غربها الى شرقها ومن شمالها الى جنوبها","2022-03-01T19:55:00Z","0","2"
"1254","انترنات ومكالمات الله يبارك مشاء الله.","2022-03-01T19:57:00Z","0","2"
"1255","نتمنى المزيد من التطور ونجاح.ان شاء الله","2022-03-01T20:00:00Z","0","2"
"1256","مع موبليس اهدر ونعل بليس.","2022-03-01T25:32:00Z","0","2"
"1257","كونكسيو. وين ماتروح كاينة .خدمة ممتازة جدا. سلام عليكم.","2022-03-01T30:32:00Z","0","2"
"1258","موبيليس تتحصل على جائزة أحسن تغطية في #الجزائر المقدمة من شركة #أوكلا العالمية..الف مبروك. موبليس. في القمة. مشاء الله.","2022-03-02T20:48:00Z","0","2"
"1259","أنا أملك شريحة موبيليس منذو 2017 إنها جيدة بتوفيق","2022-03-02T08:43:00Z","0","2"
"1260","كل النجاح والتوفيق لمدير المؤسسة والمزيد من التآلق ونجاح.","2022-03-01T19:41:00Z","0","2"
"1261","مؤسسة موبليس. تحياتي لكم. ولكل عمال الشركة.","2022-03-01T35:52:00Z","0","2"
