text,label_raw,source_dataset,label,emoji_flag
Bzzf 1500da dirolna promotion pour les étudiants,0,dataset_1,1,0
وليت ناكل 1جيغا نلقاهم ينقصو 3جيغا,-1,dataset_1,0,0
Le prix de la puce Djezzy izzy ys'il vous plaît !!,0,dataset_1,1,0
L’application marche pas sur iPhone 😏,-1,dataset_1,0,0
"Bonjour, la puce coûte 300da 😊",0,dataset_1,1,0
Follow me❤️❤️,1,dataset_1,2,0
Mafhamtach.la3eba hadi,0,dataset_1,1,0
.dz منين نشريها,0,dataset_1,1,0
.x .Magasins de téléphonie,0,dataset_1,1,0
نتوعنا معندهمش👍,0,dataset_1,1,1
".x c'est , disponible sur tous les magasins de téléphone kayn lhna sur la wilaya de Guelma",0,dataset_1,1,0
792802718,0,dataset_1,1,0
Flixi,0,dataset_1,1,0
L’application marche pas sur iPhone 😭😭☹️,-1,dataset_1,0,0
Donne nous alors la ps4 svp,0,dataset_1,1,0
كفاه نشارك,0,dataset_1,1,0
.dz cnx ki zbii nikmatkm l9hba 😒😒,-1,dataset_1,0,0
"Bonjour, j'ai tant joué au jeu quiz mais je me demande Sincèrement comment ont gagné.",0,dataset_1,1,0
كيفية المشاركة,0,dataset_1,1,0
M7btch tmchili fi djezzy hbal,0,dataset_1,1,0
4G 3lah rahi ta9ila hadi yamat😞,-1,dataset_1,0,0
Je me suis inscrit j'ai joué une seule fois et depuis a chaque fois je reçois un msg félicitations et il me prend du crédit y a pas un moyen d'arrêté sa .dz,0,dataset_1,1,0
❤️❤️❤️❤️❤️❤️,1,dataset_1,2,0
كيف الغي عرض كويز ورجاء الامثلة بالصور,0,dataset_1,1,0
الله يبارك,1,dataset_1,2,0
Bravo 👏 et bonne continuation Djezzy,1,dataset_1,2,0
Khawti flxit 40 GB 93dt 10 jour bih lbrh l9itha 19 GB r9adt ou nodt l9itha 0 GB,0,dataset_1,1,0
hada Mr bellil wella ydir les pub wla c'est moi qui hallucine 🤦‍♂️,-1,dataset_1,0,0
السلام عليكم ورحمة الله وبركاته مبروك عيدكم عندي شكوى الريزو كي ينقص من 4g ويهود ل 3g لانتارنات شبه معدومة وليله سعيدة محمد من مدينة مغنيه ولاية تلمسان,-1,dataset_1,0,0
لجمالك سيدتي بأقل تكلفة 😍😍,1,dataset_1,2,1
Cnx khra,-1,dataset_1,0,0
djezzy akbar machrou3 fachel ni l'internet ta3ha t3ayef,-1,dataset_1,0,0
وكيلكم ربي عالكونيكسيو هذه,-1,dataset_1,0,0
والله لا ثقيلة تقتل يكذبو عليكم شريتها باطل,-1,dataset_1,0,0
اسوأ انترنت في شمال افريقيا,-1,dataset_1,0,0
ديرو اوريدو خير منها الف خطرة,-1,dataset_1,0,0
Wchbiha lcnx ta3kom,-1,dataset_1,0,0
wsh c belil ca 🤣🤦🏻‍♂️,0,dataset_1,1,0
سرقتووني. حرام عليكوم,-1,dataset_1,0,0
.hammache mdrr ayaah Ouii,0,dataset_1,1,0
Reseau makash cnx dyalkom nuul nzido npartago🤦‍♀️🤦‍♀️,-1,dataset_1,0,0
عندي جيزي ني حاكم زوج بارات,0,dataset_1,1,0
دك راهي بارا,0,dataset_1,1,0
Please fix your app then tell people to use it,0,dataset_1,1,0
فضلا و ليس أمرا ❤️ أدعوكم لزيارة بروفايلي أنا صانعة أكسسوارات الشعر مبتدئة 🎀 أرجوا دعمكم لي و شكرا ❤️❤️❤️,1,dataset_1,2,0
على زين الكونكسيو وتزيد تبرطاجيعها..يااو فاقوو,-1,dataset_1,0,0
ياودي ثقلة تخدم 10دقائق او ربع ساعة وتنقطع حتى نطفي بورتابل ونشعله باه ترجع,-1,dataset_1,0,0
Nik matkom ga3 40 g tkhlas fi 10 jour trbho zabi bsh,-1,dataset_1,0,0
T9ila bzf m yamchi wloo,-1,dataset_1,0,0
كيفاش انا اليوم تخلاص الاكتيفاج نتاع شهر الانترنت مزالت تمشي والمكالمات يقلي عبىء رصيدك بالرغم مزالت عندي 100 الف مكالمات,0,dataset_1,1,0
سما تحيا موبيليس,-1,dataset_1,0,0
سما موبيليس تاع مساكين,0,dataset_1,1,0
.warda chofi😉😉,1,dataset_1,2,0
الوصفة المجربة 📜 لعلاج البثور السوداء باستخدام قناع البيض والعسل 🥚🍯 زوروا حسابنا فورا⁦ ☺️⁩,0,dataset_1,1,0
جيزي تاع الشعر بارتي تاع بوبجي كي الناس ماتقدش تدخلها سرقتوا الشعب الله لا يربحكم,0,dataset_1,1,0
معليش الخدمات مليحة والشبكة تعبانة حنا في اولف مزلنا فى الجيل التاني ماشي حتى التالت كيفاش نفليكسي مية الف,-1,dataset_1,0,0
يحوسو يضمنوك تمد نمروك يورولك الهدرة الزايدة 😂😂,0,dataset_1,1,-1
ya weldi wlh karholi hyati 4g tgolha 2g 3ayana grv wlh,-1,dataset_1,0,0
مم نا عندي الصراحة ساعات تكون هي المخيرة جيزي في بلاصة ولا زوج في الولاية كل التغطية تاعهم ناقصة بزااف 😒,0,dataset_1,1,0
ana rani f setif ville 3andi wahd 9 mois w ana biha kanet foor f les 3 dernier mois welat d3ifa grv,-1,dataset_1,0,0
Ça marche pas sur iPhone ..,-1,dataset_1,0,0
سرااقين 😒😒,-1,dataset_1,0,0
سراقين ا ودي كلاب,-1,dataset_1,0,0
وكيلكم. ربي الانترنت جد سيئة احشمو على رواحكم حسنو خدمتكم ومبعد احشو للغاشي بالغروض الجديدة,-1,dataset_1,0,0
هذي في العالم الموازي,0,dataset_1,1,0
راكم كل يوم على 12.00 تع ليل تدولي 2da علاه ارجو الررد,-1,dataset_1,0,0
سراقين يخي يخي خداعيين 😡,-1,dataset_1,0,0
نوكل ربي💔😂,-1,dataset_1,0,-1
يا يما دعاويك جازي باي باي مي تساهلو 😂😂,0,dataset_1,1,-1
VOUS ÊTES NUULLE,-1,dataset_1,0,0
يوتيوب يمشي ب 144p فضيحة,-1,dataset_1,0,0
كونكسيو عيانة زيدوها في رواحكم تحياا اوريدوو,-1,dataset_1,0,0
Roho t9wdo hdi conx hdi t3yo bikom ba djezzy t3kom,-1,dataset_1,0,0
نحن جيزي نسمعو بيها برك الله يهديكم 😣😣,-1,dataset_1,0,0
برتية ببجي متقدش تلعبها كي ناس,-1,dataset_1,0,0
Merhba bikom chez nous des compte netflix originales,0,dataset_1,1,0
إذا أنت من محبي المطالعة و المقالات الثقافية، إرمي بنفسك معنا,0,dataset_1,1,0
صفحتنا متخصصة بالكتب و المقالات التي كلها إفادة، دير أبوني ستستفيد، و ستجد كل ما له علاقة ببناء شخصية قوية و التغلب على سلبياتك، شجعو المحتوى الهادف❤️,0,dataset_1,1,0
Hada hichem bellil ❤️❤️nn 🤔🤔hh .mina._ .sebai .rabahi .be .mehdi,1,dataset_1,2,0
بدا دعم شوقا اضافات نار .g__a+محتاجة ادمن نشر ومراقبة,0,dataset_1,1,0
💩🙈💩💩,-1,dataset_1,0,0
هو بعد,0,dataset_1,1,0
موبيليس اخره منهم,0,dataset_1,1,0
إيه توحشنا قاعدة كما هذي,0,dataset_1,1,0
check nd show em some love,0,dataset_1,1,0
Cnx ki lkhra,-1,dataset_1,0,0
gae had les prix wlghla wfr7anin ? f 🤔,0,dataset_1,1,0
بترمتك اجيزي نتي وكونكسيو نتاعك تعيفو 💩💩,-1,dataset_1,0,0
رانا كامل نعانو من نفس المشكل مع جيزي نتاع شكوبي,-1,dataset_1,0,0
المرأة لابسة سروال مزير على فخاذها و زايدة دايرة رجل فوق رجل عار، زمن الدياثة و الله المستعان,0,dataset_1,1,0
Les meilleurs offres viennent de Djezzy mais la plus mauvaise des connexions en Algérie c'est Djezzy .,0,dataset_1,1,0
.sebai 😂😂,0,dataset_1,1,-1
نجمة لمخيرة قاع,-1,dataset_1,0,0
سراقين🙃🙃كونيكسيو تحسب فكرون راهو يمشي اوريدو ب2G خيرمن جيزي 4G تحيا اوريدو,-1,dataset_1,0,-1
Roho Nik yamakoum,-1,dataset_1,0,0
wach men conx wach men partage wlh yak l vodeos hada w matla3lich,-1,dataset_1,0,0
آبونيني نابونيك بدون غش و لي ينيحا نفيقلو و نحيها حتى أنا,0,dataset_1,1,0
💕💕لحل مشاكل البشرة🌼 الشعر🌼 الجسم، 🌼راسليني😍🌼,1,dataset_1,2,1
صفحة جزائرية خاصة بعشاق الميكانيك ادعمنا ب abonnée ❤like❤partage فضلا وليس آمراا,0,dataset_1,1,0
صفحة خاصة بالنادي العالمي وفاق سطيف🖤🏁 كل ما يخص نادينا من ميركاتو 🥅و أخبار اللاعبين ⚽️و نقل لأجواء المباريات و الأنصار✨🧨 🏆تابعونا للمزيد من الأخبار الحصرية 🏆 #أحنا_أولادها_لي_نهزوها🙏⁦♥️⁩,0,dataset_1,1,0
ابوني,0,dataset_1,1,0
cnx ta3kom kii ..,-1,dataset_1,0,0
Ghir lkdab,-1,dataset_1,0,0
لو جينا في دولة قانون كون راني شكيت بيكم للقضاء علي جال كونيسيون تاعكم نفليكسي 1500دج كونيكسيو ثقيلة,-1,dataset_1,0,0
👍,0,dataset_1,1,1
machi ri stif fi ga3 dzayr d3ifa,0,dataset_1,1,0
طالبة علم النفس و ومتحدثة تحفيزية نقدم الدعم النفسي والمعنوي لأصحاب الباك وتحفيز طيلة الايام القادمة صفحة مخصصة تحفيز لنجاح في الدراسة والعمل❤️❤️❤️,1,dataset_1,2,0
😂😂 n'emporte quoi,0,dataset_1,1,-1
ya weldi rakom habeltona cnx raha d3ifa grv dirona hal wela lwahed ybedel operateur direct,0,dataset_1,1,0
مالا نقعد هك😂,0,dataset_1,1,-1
oui a3labali 😂😂 anta douka Rak atchikh m3aya fli coumentar hh😂😂 rani b3antalk akbal biya 😂😂❤️,1,dataset_1,2,-1
antaya li b3atli fi snap😂😂,0,dataset_1,1,-1
تربحو شعر كونكسيو كي شعر نتوما كي شعر يخي شكوبي,-1,dataset_1,0,0
مانيش حابة نولي كيما هادوك السامطين لي وين تروح تلقاوهم😂😂 أيا دير ابوني في طريقك ربي يحفظلك ديك لميمة لعزيزة 😍😍,1,dataset_1,2,-1
دير ابوني في طريقك ربي يحفظلك ديك لميمة لعزيزة 😍😍,1,dataset_1,2,1
what no😂,0,dataset_1,1,-1
.mo7amed قالوها بوحد الطريقة..ضحكاتني,0,dataset_1,1,0
kouli anta li b3atli fi snap❤️,1,dataset_1,2,0
Gaa3 hna abonnéiiw .films,0,dataset_1,1,0
يا جماعة والله مالقيت وش نكذب. عليكم باه ديرولي ابوني 💔🙂شغل نا دزيرية كيفي كيفكم 😂😂لابغيتوا زعمة ابونيو لحياة أفضل 🙄 (غي نكذب مكان حياة أفضل ني والوا ) لكونط اول طار بيه لحمام 💔😂,-1,dataset_1,0,-1
cnx ki zeby,-1,dataset_1,0,0
vive ooredoo khayty,-1,dataset_1,0,0
انا مين نفليكسي يسرقولي الدراهم و الشهر يخلاص ليه ليه مرة درت شهر قعدتلي 12 يوم و مبعد نحيت عزرينها خلاص,-1,dataset_1,0,0
يا ربي انا هاد لبنادم يجمدلي دمي مكفاش كل يوم كنت شوفو في رمضان لحقني حتى هنا 🔥🔥,1,dataset_1,2,0
Wchbih hayeej hh,0,dataset_1,1,0
جياحة,-1,dataset_1,0,0
هاد ريڨلو الكونيكسيو ولا نبدلكم😂,-1,dataset_1,0,-1
La connexion est grave faible,-1,dataset_1,0,0
نتوما لي حليتوهالو لنقش كيما هذا jsp kifah wla mashhour😣😖,0,dataset_1,1,0
Ymutu 3la tkhnat,-1,dataset_1,0,0
تبهديل ياربك,-1,dataset_1,0,0
twahacht had la pub 😂,0,dataset_1,1,-1
شحال ضحكني هاذا الفيديو,0,dataset_1,1,0
Mourad to7t mn glby wlit chkam kifhom😏😏,0,dataset_1,1,0
🙂 الرجل المستقبلي,0,dataset_1,1,0
ki chftou 9byn tfkrtk 😂😂,0,dataset_1,1,-1
🌬تربح,0,dataset_1,1,0
Abonee page ghir da7k 😂,0,dataset_1,1,-1
.chochita Abonee page ghir da7k 😂,0,dataset_1,1,-1
.la.125 Abonee page ghir da7k 😂,0,dataset_1,1,-1
.kharfi Abonee page ghir da7k 😂,0,dataset_1,1,-1
قودو قودو ديرا كلخرا,-1,dataset_1,0,0
ان شاء الله كاش ننار نفهم وش راه يقول 🐸,-1,dataset_1,0,0
عجبتني الغنية برك,0,dataset_1,1,0
نيك ماتكم اسيدي,-1,dataset_1,0,0
Li skhouna ji prv el wahed rah mharhar yaw 🔥🔥🍆🍆,0,dataset_1,1,0
جيزي هادي مقودا قاع في كنيكسيو,-1,dataset_1,0,0
عبير (البطلة)24 سنة طويلة شابةشعرها طريل شاتان كلار عينيها نوازات كامل يقولولها شابة مي هي متواضعة و نية و تحشم بزاف تخدم فشركة الحسابات ماريا اختها و هي اصغر منها بعام و هي شابة شعرها صفر مي عكس اختها لي يشوفهم يقول ماشي خواتات صفاء صديقة عبير تعرفها من عشر سنين و تخدم معاها في نفس الوقت هي شابة مي عبير شابة عليها علا هديك تغير منها ديفوا و صفاء تلبس العريان على عكس عبير لي عادة لبسها يكون مستور سليمة و جمال ام و اب عبير (البطل) جاد 26 سنة شبااب بوقوص البنات لي فالشركة كامل يحبو يدورو بيه مي هو ماداها في حتا وحدة و هو مدير الشركة لي تخدم فيها عبيرعنده خوه جواد 25 سنة يخدم مع خوه هو بطبعه انسان يقصر و يضحك يعني اجتماعي عندهم امهم زهيرة مراة متواضعة و حنينة بزاف..تكملة القصة عندي فالصفحة.,0,dataset_1,1,0
افليكسي في جيزي خويا لعزيز نلقاهم داوهم فيت فيت,0,dataset_1,1,0
Cnx 3ayana mt9dr tchof vidéo ma ta9dar tconcté m t9dr waloo rakom waloo 0 nbadalkom,-1,dataset_1,0,0
فرار راك نسوق في منتوج فاشل انا خدمت فيها ونقولك,0,dataset_1,1,0
وين جايا تميمون فدزاير 😯,0,dataset_1,1,0
الاشهار الوحيد لي نقعد نسناه 😂💘🌚,1,dataset_1,2,-1
مزلت حي,0,dataset_1,1,0
كنيكسيو كي لخرا 😑,-1,dataset_1,0,-1
ادعموني ابوني على قناتي,0,dataset_1,1,0
منافقين,-1,dataset_1,0,0
Ramdan hh,0,dataset_1,1,0
نهاار تعدلو لكوناكسيون كسع حلو فامكم تعيي ندمت على نهار لي شريتها فيها ولهدايا خليوهم ليكم وحبسو من لخرطي 🙂,-1,dataset_1,0,0
hani abounit💓💓,1,dataset_1,2,0
تربح شعر,-1,dataset_1,0,0
Chkon leklon hada,0,dataset_1,1,0
😡😡,-1,dataset_1,0,0
Mba3er 😭😭💩💩,-1,dataset_1,0,0
تفهم غير تيليشارجي لخرا كل متفهمهاش 😂,0,dataset_1,1,-1
😨😨,-1,dataset_1,0,0
😍😍 هه ريح عاقل كليتنا بالراب هه,1,dataset_1,2,1
واش اسمو الصباط بي لابسو يااو,0,dataset_1,1,0
mrcc 👏❤,1,dataset_1,2,0
تيليشارجي تتطبيق جيزي 😂🎶🎶,0,dataset_1,1,-1
شوف الستوري 🔥🔥,1,dataset_1,2,0
Ikhi nakche,0,dataset_1,1,0
wallah hh,0,dataset_1,1,0
Djezzy dyra ki khra cncio vrai chkla,-1,dataset_1,0,0
Conixion zebala tahkem giar men 3 ta3 sbah ndawrouha oridoo mliha,-1,dataset_1,0,0
Brabi nchlah chahar lakher manzidech nflixy fiha conixoin zebala,-1,dataset_1,0,0
موراد راك تعمل في الاشهار,0,dataset_1,1,0
دراهم لي خسرتوها علاجال بيبليسيتي كون عدلتو بيها cnx🙂🙂,-1,dataset_1,0,0
عجبتني : تيليشاغجي تَطَبيقِ جايزي😂😂,0,dataset_1,1,-1
نيكماتكم اتاع إنفصلات الجزائر كامل على بعضاكم,-1,dataset_1,0,0
واش بيه هادا واقيلا عطيطوه دوا خاطيه 😂😂,0,dataset_1,1,-1
الكذب🔝🔝,-1,dataset_1,0,0
Cringe 😑,0,dataset_1,1,-1
واو,1,dataset_1,2,0
منيش نقدر نلعب كونيكسيو كلخرا,-1,dataset_1,0,0
تقعد غير جيزي منشريهاش 😒😒,-1,dataset_1,0,0
.ma5285 اقسم بالله نشوفو نتركب.. يعيي,0,dataset_1,1,0
.a.r.a.h.i.m sur tfarjo serie ta3 cassa de papel,0,dataset_1,1,0
هايل,1,dataset_1,2,0
♥️♥️,1,dataset_1,2,0
تاعكم,0,dataset_1,1,0
Follow me plz,0,dataset_1,1,0
عياتني الكوناكسيو هاذي نتاعكم الخلاص بالشهر و الكوناكسيو بالزهر,-1,dataset_1,0,0
ارجو الرد 12.00 تع ليل يدولي 20da ويبعتولي هاذة لميسااج Félicitations vous êtes sur Quiz Renew بلييز رد,0,dataset_1,1,0
نكتو كنيكسوي,0,dataset_1,1,0
Game bot,0,dataset_1,1,0
Xbox série x,0,dataset_1,1,0
ردولنا على الرسائل,0,dataset_1,1,0
راه حرام عليكم هاد الشي اذا ماش قادرين على توفير خدمة انترنت محترمة وعلاش تخسرو فينا 1500 دينار الواحد نحاها من لحمو وعلاش المنكر هادا . ؟؟,-1,dataset_1,0,0
.adem.dn يرجى التواصل بنا على الخاص لنتمكن من إفادتك. نسرين من جازي 🙂,0,dataset_1,1,0
Ps4 ❤️🔥,1,dataset_1,2,0
؟,0,dataset_1,1,0
بصح لازم يكون عندك لكيريدي فتلفون على الاقل 7 الاف فرانك,0,dataset_1,1,0
40kbs,0,dataset_1,1,0
سقمونا كنكسيو في هايلة ماكسي,-1,dataset_1,0,0
انا نوال مم العاصمة (عين بنيان ) ابحث عن عمل,0,dataset_1,1,0
W cnx tkiila 😒😒,-1,dataset_1,0,0
🔴عرض خاص 📣📣📢📢 pack de sécurité 🔴علبة الإسعافات الأولية بكامل أغراضها 11 غرض جديد الإنتاج 🔴🔥مطفأة يدوية لكل الحرائق في السيارة أو المطبخ .. سعة 1kg 🔴لا يوجد تاريخ إنتهاء الصلاحية🔴عند إستعمالها يمكن تعبئتها من جديد🔴ضمان 6 أشهر 🔴كل هذا 2800 دينار فقط 🔴يوجد التوصيل🔴للطلب أرسل على الخاص الهاتف📲📞⁦☎️⁩ والعنوان والدفع عند التسليم 💰💵🔴العنوان=»أمام ثانوية بوشاوي 3 -الشراڨة-الجزائر العاصمة 🔴رقم الهاتف =»0673743039,0,dataset_1,1,0
